usage_id,customer_id,year_month,data_gb,call_min,billing_amount,service_count,app_login_count
U02047,C171,2024-07,12.55,175,46325,2,8
U02048,C171,2024-08,9.05,40,50876,1,6
U02049,C171,2024-09,10.53,8,49925,0,10
U02050,C171,2024-10,0.1,1,54268,3,3
U02051,C171,2024-11,5.13,26,50939,2,0
U02052,C171,2024-12,0.1,11,47057,1,1
U02053,C172,2024-01,17.39,180,48230,2,11
U02054,C172,2024-02,18.65,215,52995,2,15
U02055,C172,2024-03,15.66,197,50502,2,13
U02056,C172,2024-04,13.9,52,49636,1,10
U02057,C172,2024-05,20.12,245,49833,0,1
U02058,C172,2024-06,10.28,210,50609,2,13
U02059,C172,2024-07,13.46,248,54590,2,13
U02060,C172,2024-08,10.4,218,50101,3,10
U02061,C172,2024-09,21.28,173,51304,3,11
U02062,C172,2024-10,14.69,144,49686,2,7
U02063,C172,2024-11,9.94,195,49824,2,14
U02064,C172,2024-12,10.05,122,52138,2,2
U02065,C173,2024-01,59.59,227,73078,0,18
U02066,C173,2024-02,47.86,263,83748,6,17
U02067,C173,2024-03,38.34,235,77992,3,23
U02068,C173,2024-04,55.18,266,80874,4,14
U02069,C173,2024-05,49.01,317,93430,2,13
U02070,C173,2024-06,28.5,288,84182,5,17
U02071,C173,2024-07,38.84,154,91045,6,22
U02072,C173,2024-08,68.65,259,80467,3,20
U02073,C173,2024-09,39.1,267,77394,4,12
U02074,C173,2024-10,54.32,268,85583,1,6
U02075,C173,2024-11,39.78,279,92445,6,16
U02076,C173,2024-12,41.85,208,94861,8,13
U02077,C174,2024-01,51.33,339,82567,3,24
U02078,C174,2024-02,32.33,316,85782,6,12
U02079,C174,2024-03,62.45,264,83333,2,27
U02080,C174,2024-04,49.11,262,87324,4,17
U02081,C174,2024-05,55.52,315,81475,7,18
U02082,C174,2024-06,71.39,357,79505,2,15
U02083,C174,2024-07,66.3,305,84216,4,6
U02084,C174,2024-08,64.56,302,85480,2,18
U02085,C174,2024-09,52.33,404,101258,7,15
U02086,C174,2024-10,58.06,349,91633,3,12
U02087,C174,2024-11,32.9,228,90364,5,16
U02088,C174,2024-12,47.37,281,89943,3,6
U02089,C175,2024-01,64.4,259,81509,9,18
U02090,C175,2024-02,71.6,308,81587,5,3
U02091,C175,2024-03,51.28,197,85934,7,12
U02092,C175,2024-04,49.74,227,76325,3,16
U02093,C175,2024-05,50.38,227,85195,5,11
U02094,C175,2024-06,48.45,207,84091,3,19
U02095,C175,2024-07,40.9,138,90770,5,20
U02096,C175,2024-08,52.76,251,87666,1,9
U02097,C175,2024-09,62.99,231,81699,8,13
U02098,C175,2024-10,37.8,332,83170,2,14
U02099,C175,2024-11,61.14,296,84908,1,7
U02100,C175,2024-12,62.47,253,85260,6,9
U02101,C176,2024-01,9.43,161,30620,1,8
U02102,C176,2024-02,5.09,266,31360,2,6
U02103,C176,2024-03,4.43,130,29694,2,8
U02104,C176,2024-04,3.13,129,25541,1,8
U02105,C176,2024-05,6.27,283,30879,0,6
U02106,C176,2024-06,3.72,102,23583,1,12
U02107,C176,2024-07,7.76,135,32084,2,10
U02108,C176,2024-08,7.1,206,25130,1,14
U02109,C176,2024-09,6.66,114,31545,0,5
U02110,C176,2024-10,3.78,105,28372,1,10
U02111,C176,2024-11,11.27,184,32498,0,7
U02112,C176,2024-12,4.99,219,31859,2,5
U02113,C177,2024-01,13.57,221,52693,2,5
U02114,C177,2024-02,12.9,197,51338,2,10
U02115,C177,2024-03,14.46,147,49240,2,10
U02116,C177,2024-04,18.44,93,55888,1,18
U02117,C177,2024-05,12.4,147,52450,1,12
U02118,C177,2024-06,5.88,28,51024,2,15
U02119,C177,2024-07,20.61,321,47047,4,3
U02120,C177,2024-08,15.32,140,50533,1,4
U02121,C177,2024-09,17.84,178,44565,4,6
U02122,C177,2024-10,12.43,133,48789,1,9
U02123,C177,2024-11,12.26,233,51672,1,6
U02124,C177,2024-12,22.03,215,43931,2,8
U02125,C178,2024-01,30.8,112,78152,7,28
U02126,C178,2024-02,72.93,316,78245,0,10
U02127,C178,2024-03,65.21,238,87209,1,18
U02128,C178,2024-04,57.65,189,84515,5,22
U02129,C178,2024-05,70.24,204,82527,6,19
U02130,C178,2024-06,48.5,181,86064,7,25
U02131,C178,2024-07,66.1,142,82452,3,14
U02132,C178,2024-08,51.92,221,85680,4,15
U02133,C178,2024-09,54.69,235,95145,5,11
U02134,C178,2024-10,67.64,305,78664,4,10
U02135,C178,2024-11,30.36,103,95887,3,9
U02136,C178,2024-12,59.1,240,81789,2,8
U02137,C179,2024-01,4.66,189,30427,1,2
U02138,C179,2024-02,2.9,106,26178,1,6
U02139,C179,2024-03,4.44,149,28820,0,4
U02140,C179,2024-04,2.45,153,39890,1,12
U02141,C179,2024-05,7.56,95,22679,1,6
U02142,C179,2024-06,5.79,130,28486,2,6
U02143,C179,2024-07,7.38,97,29923,1,4
U02144,C179,2024-08,6.18,181,36812,3,9
U02145,C179,2024-09,3.68,124,29664,2,7
U02146,C179,2024-10,9.08,172,26200,1,3
U02147,C179,2024-11,8.47,69,26775,0,9
U02148,C179,2024-12,4.28,171,27097,0,8
U02149,C180,2024-01,51.54,265,85885,5,13
U02150,C180,2024-02,53.77,412,72460,3,19
U02151,C180,2024-03,80.02,435,80947,2,23
U02152,C180,2024-04,51.29,239,78246,6,17
U02153,C180,2024-05,60.1,230,92375,2,11
U02154,C180,2024-06,66.25,382,77230,6,17
U02155,C180,2024-07,54.16,400,89538,7,15
U02156,C180,2024-08,77.35,449,87437,4,8
U02157,C180,2024-09,79.39,283,76678,1,23
U02158,C180,2024-10,69.2,422,85979,4,19
U02159,C180,2024-11,40.54,301,79047,4,17
U02160,C180,2024-12,66.23,318,89105,2,17
U02161,C181,2024-01,19.38,164,49015,1,18
U02162,C181,2024-02,16.59,231,53175,2,12
U02163,C181,2024-03,20.86,234,51538,1,15
U02164,C181,2024-04,23.82,368,42658,2,11
U02165,C181,2024-05,17.53,55,51897,1,7
U02166,C181,2024-06,23.76,181,46690,1,13
U02167,C181,2024-07,21.11,251,52016,2,10
U02168,C181,2024-08,17.31,207,45785,0,4
U02169,C181,2024-09,14.9,194,46536,3,10
U02170,C181,2024-10,22.92,255,53223,3,18
U02171,C181,2024-11,18.92,181,49767,1,9
U02172,C181,2024-12,15.81,296,51875,3,13
U02173,C182,2024-01,21.05,275,53346,2,18
U02174,C182,2024-02,12.67,283,50291,2,8
U02175,C182,2024-03,22.94,272,50857,1,16
U02176,C182,2024-04,22.68,299,50654,2,9
U02177,C182,2024-05,21.24,252,54385,2,11
U02178,C182,2024-06,25.74,225,53787,1,9
U02179,C182,2024-07,19.3,276,47624,3,11
U02180,C182,2024-08,15.53,189,58752,2,12
U02181,C182,2024-09,17.65,339,52387,2,15
U02182,C182,2024-10,14.38,238,53107,3,9
U02183,C182,2024-11,11.61,269,48556,2,13
U02184,C182,2024-12,12.77,209,51502,2,8
U02185,C183,2024-01,22.3,332,48434,2,11
U02186,C183,2024-02,17.23,226,46641,1,13
U02187,C183,2024-03,14.04,276,50740,2,3
U02188,C183,2024-04,20.11,142,56263,2,4
U02189,C183,2024-05,18.86,210,49920,2,14
U02190,C183,2024-06,24.15,166,51565,3,6
U02191,C183,2024-07,18.41,162,43582,1,5
U02192,C183,2024-08,11.46,235,47954,3,10
U02193,C183,2024-09,14.41,202,50315,1,12
U02194,C183,2024-10,19.12,290,52207,2,9
U02195,C183,2024-11,6.52,232,54607,1,14
U02196,C183,2024-12,20.66,135,49626,4,5
U02197,C184,2024-01,11.7,229,42102,1,4
U02198,C184,2024-02,15.64,213,53268,2,7
U02199,C184,2024-03,16.26,346,54645,2,13
U02200,C184,2024-04,16.63,89,41076,2,5
U02201,C184,2024-05,11.11,239,55536,3,6
U02202,C184,2024-06,15.1,269,49491,1,4
U02203,C184,2024-07,25.45,137,50804,3,3
U02204,C184,2024-08,19.28,190,51851,2,9
U02205,C184,2024-09,14.61,266,47747,3,12
U02206,C184,2024-10,17.87,149,57719,1,4
U02207,C184,2024-11,6.8,211,57854,2,13
U02208,C184,2024-12,20.41,246,50805,2,16
U02209,C185,2024-01,2.44,194,33827,1,5
U02210,C185,2024-02,8.46,63,29103,1,6
U02211,C185,2024-03,5.12,81,28921,2,6
U02212,C185,2024-04,3.92,136,32402,1,6
U02213,C185,2024-05,4.42,109,34643,2,8
U02214,C185,2024-06,6.02,101,31487,2,9
U02215,C185,2024-07,3.92,174,31806,0,5
U02216,C185,2024-08,6.91,75,36519,1,5
U02217,C185,2024-09,4.99,65,30983,1,10
U02218,C185,2024-10,7.05,86,26931,2,0
U02219,C185,2024-11,3.85,142,37293,0,3
U02220,C185,2024-12,0.17,88,26402,0,8
U02221,C186,2024-01,81.43,212,90972,1,8
U02222,C186,2024-02,80.3,484,73295,4,21
U02223,C186,2024-03,46.12,262,83096,3,24
U02224,C186,2024-04,68.64,321,82358,1,17
U02225,C186,2024-05,68.37,494,82228,5,23
U02226,C186,2024-06,61.1,339,84651,3,13
U02227,C186,2024-07,62.79,382,84971,3,11
U02228,C186,2024-08,46.97,339,91856,6,23
U02229,C186,2024-09,57.57,331,91195,7,13
U02230,C186,2024-10,73.28,306,97650,5,26
U02231,C186,2024-11,71.25,316,79735,3,11
U02232,C186,2024-12,70.7,294,86803,4,23
U02233,C187,2024-01,13.97,193,44207,2,10
U02234,C187,2024-02,15.73,232,50598,0,8
U02235,C187,2024-03,11.91,277,49240,1,9
U02236,C187,2024-04,12.75,178,45471,5,12
U02237,C187,2024-05,17.61,176,53587,3,5
U02238,C187,2024-06,17.54,223,51595,1,12
U02239,C187,2024-07,16.17,168,42993,2,7
U02240,C187,2024-08,16.52,226,55920,3,12
U02241,C187,2024-09,20.35,229,47077,1,6
U02242,C187,2024-10,16.76,254,57316,1,6
U02243,C187,2024-11,9.92,247,43945,1,9
U02244,C187,2024-12,12.77,256,46415,1,19
U02245,C188,2024-01,5.66,157,22935,0,6
U02246,C188,2024-02,2.98,74,29695,2,7
U02247,C188,2024-03,9.77,119,24194,1,0
U02248,C188,2024-04,3.79,263,31312,2,10
U02249,C188,2024-05,4.26,234,30130,1,9
U02250,C188,2024-06,3.61,186,28564,1,12
U02251,C188,2024-07,3.55,94,26115,0,9
U02252,C188,2024-08,1.98,237,30526,0,9
U02253,C188,2024-09,4.26,188,33615,0,7
U02254,C188,2024-10,9.61,185,28418,0,0
U02255,C188,2024-11,5.87,190,27562,0,9
U02256,C188,2024-12,6.1,55,30081,2,3
U02257,C189,2024-01,24.48,320,81251,7,15
U02258,C189,2024-02,74.26,397,80942,5,8
U02259,C189,2024-03,53.5,186,88555,8,24
U02260,C189,2024-04,23.74,251,82291,6,12
U02261,C189,2024-05,62.0,109,94033,3,29
U02262,C189,2024-06,35.76,306,85114,4,23
U02263,C189,2024-07,74.75,203,86285,4,3
U02264,C189,2024-08,56.32,237,80028,6,4
U02265,C189,2024-09,53.38,296,82153,0,17
U02266,C189,2024-10,68.45,306,75196,0,18
U02267,C189,2024-11,67.36,290,86515,7,6
U02268,C189,2024-12,45.57,163,88782,7,18
U02269,C190,2024-01,15.64,175,52453,2,16
U02270,C190,2024-02,12.96,315,46552,2,7
U02271,C190,2024-03,12.32,175,47048,2,14
U02272,C190,2024-04,14.85,261,47349,4,5
U02273,C190,2024-05,18.81,211,56746,2,7
U02274,C190,2024-06,20.91,163,51108,1,9
U02275,C190,2024-07,13.3,186,52366,2,11
U02276,C190,2024-08,15.11,227,56887,1,7
U02277,C190,2024-09,8.8,83,49014,1,9
U02278,C190,2024-10,17.92,257,52699,2,14
U02279,C190,2024-11,7.03,140,51726,1,7
U02280,C190,2024-12,16.45,214,53980,2,5
U02281,C191,2024-01,15.33,189,48914,0,11
U02282,C191,2024-02,11.18,286,51264,1,13
U02283,C191,2024-03,18.2,292,44475,2,8
U02284,C191,2024-04,10.91,181,48111,2,8
U02285,C191,2024-05,24.47,134,47907,2,6
U02286,C191,2024-06,15.62,252,48305,1,5
U02287,C191,2024-07,15.35,221,44637,3,15
U02288,C191,2024-08,15.36,236,49095,1,10
U02289,C191,2024-09,19.35,134,52443,1,16
U02290,C191,2024-10,19.63,224,56174,1,8
U02291,C191,2024-11,15.79,174,48620,3,11
U02292,C191,2024-12,10.3,291,51511,3,10
U02293,C192,2024-01,70.12,302,93047,7,15
U02294,C192,2024-02,65.2,320,83963,4,24
U02295,C192,2024-03,57.41,299,77733,3,10
U02296,C192,2024-04,40.66,226,90685,3,13
U02297,C192,2024-05,37.48,314,86219,5,18
U02298,C192,2024-06,62.94,308,73996,1,14
U02299,C192,2024-07,60.58,223,93253,5,9
U02300,C192,2024-08,37.35,375,74792,2,11
U02301,C192,2024-09,78.51,442,79680,2,22
U02302,C192,2024-10,58.38,298,85211,7,18
U02303,C192,2024-11,66.83,316,85700,3,17
U02304,C192,2024-12,81.46,308,79465,3,15
U02305,C193,2024-01,6.64,89,33891,2,4
U02306,C193,2024-02,5.15,117,28281,2,4
U02307,C193,2024-03,4.88,199,32451,2,10
U02308,C193,2024-04,2.22,113,29596,1,5
U02309,C193,2024-05,5.59,122,38063,1,5
U02310,C193,2024-06,3.8,261,26079,1,3
U02311,C193,2024-07,6.2,111,26705,1,7
U02312,C193,2024-08,7.09,135,28108,1,8
U02313,C193,2024-09,6.94,123,24385,2,1
U02314,C193,2024-10,4.57,169,34944,1,2
U02315,C193,2024-11,6.29,136,35956,2,6
U02316,C193,2024-12,5.6,132,32999,1,9
U02317,C194,2024-01,17.19,202,55662,2,14
U02318,C194,2024-02,16.17,120,52309,3,4
U02319,C194,2024-03,18.16,261,52692,1,13
U02320,C194,2024-04,22.61,168,48831,2,5
U02321,C194,2024-05,14.72,154,44805,1,2
U02322,C194,2024-06,14.22,215,44619,1,9
U02323,C194,2024-07,24.09,175,49466,2,15
U02324,C194,2024-08,15.66,189,46242,1,9
U02325,C194,2024-09,6.43,105,49597,0,3
U02326,C194,2024-10,16.5,263,52835,2,9
U02327,C194,2024-11,11.68,125,44387,2,9
U02328,C194,2024-12,8.65,60,49454,2,8
U02329,C195,2024-01,7.03,131,25179,1,7
U02330,C195,2024-02,2.59,153,40439,0,1
U02331,C195,2024-03,6.35,199,30328,3,8
U02332,C195,2024-04,7.94,196,29563,0,9
U02333,C195,2024-05,2.34,172,23452,1,8
U02334,C195,2024-06,4.66,137,28561,1,9
U02335,C195,2024-07,5.42,69,33080,1,5
U02336,C195,2024-08,7.82,128,36074,1,5
U02337,C195,2024-09,8.62,106,26652,2,10
U02338,C195,2024-10,5.02,143,28916,0,9
U02339,C195,2024-11,4.88,129,30388,2,8
U02340,C195,2024-12,5.05,71,42463,1,6
U02341,C196,2024-01,20.0,272,59115,3,10
U02342,C196,2024-02,19.56,205,49790,1,13
U02343,C196,2024-03,18.5,179,49476,2,15
U02344,C196,2024-04,12.05,89,55678,2,14
U02345,C196,2024-05,22.34,113,55688,3,9
U02346,C196,2024-06,17.82,208,51829,3,12
U02347,C196,2024-07,21.8,239,47765,6,8
U02348,C196,2024-08,16.7,372,53083,2,18
U02349,C196,2024-09,17.52,229,54898,1,10
U02350,C196,2024-10,14.61,108,50633,3,9
U02351,C196,2024-11,18.05,280,48901,2,10
U02352,C196,2024-12,13.21,295,48783,3,12
U02353,C197,2024-01,56.41,330,85654,5,27
U02354,C197,2024-02,50.1,293,87902,6,15
U02355,C197,2024-03,36.03,203,87528,2,7
U02356,C197,2024-04,48.4,390,76619,3,9
U02357,C197,2024-05,37.06,322,88906,5,14
U02358,C197,2024-06,25.51,155,91250,1,22
U02359,C197,2024-07,33.75,342,98349,1,18
U02360,C197,2024-08,34.89,248,92471,3,11
U02361,C197,2024-09,63.06,183,79987,5,17
U02362,C197,2024-10,54.12,101,86738,4,14
U02363,C197,2024-11,39.76,403,87340,5,3
U02364,C197,2024-12,26.66,183,83791,6,12
U02365,C198,2024-01,18.47,207,48971,2,14
U02366,C198,2024-02,16.87,201,43262,2,2
U02367,C198,2024-03,23.76,183,54234,2,18
U02368,C198,2024-04,10.64,222,48926,3,6
U02369,C198,2024-05,14.33,79,45218,2,5
U02370,C198,2024-06,17.47,129,46837,1,14
U02371,C198,2024-07,5.31,97,46539,2,7
U02372,C198,2024-08,11.65,90,54898,2,10
U02373,C198,2024-09,20.74,194,51226,0,5
U02374,C198,2024-10,13.96,144,60513,1,7
U02375,C198,2024-11,11.66,167,61416,0,3
U02376,C198,2024-12,16.48,153,48367,3,13
U02377,C199,2024-01,54.32,205,83241,1,17
U02378,C199,2024-02,53.27,226,84602,2,10
U02379,C199,2024-03,58.83,225,86167,3,4
U02380,C199,2024-04,52.67,291,91743,3,14
U02381,C199,2024-05,35.38,345,85489,5,17
U02382,C199,2024-06,62.93,305,95208,3,16
U02383,C199,2024-07,41.03,218,86643,6,16
U02384,C199,2024-08,50.29,164,80731,4,16
U02385,C199,2024-09,62.86,202,88050,8,17
U02386,C199,2024-10,59.22,282,69189,2,12
U02387,C199,2024-11,76.52,301,88092,7,9
U02388,C199,2024-12,53.8,308,93571,4,10
U02389,C200,2024-01,7.45,120,31694,2,9
U02390,C200,2024-02,5.66,53,31567,1,5
U02391,C200,2024-03,5.42,100,34134,2,7
U02392,C200,2024-04,5.53,179,26372,1,8
U02393,C200,2024-05,7.21,168,29203,2,7
U02394,C200,2024-06,9.59,177,25137,2,10
U02395,C200,2024-07,9.0,165,25390,1,4
U02396,C200,2024-08,8.82,123,26001,2,4
U02397,C200,2024-09,6.34,115,30287,1,6
U02398,C200,2024-10,3.25,55,25969,0,5
U02399,C200,2024-11,4.29,143,27877,1,1
U02400,C200,2024-12,0.64,109,25318,0,3
U02401,C201,2024-01,6.83,134,32539,1,6
U02402,C201,2024-02,6.77,91,25335,1,7
U02403,C201,2024-03,7.01,228,23555,1,7
U02404,C201,2024-04,6.64,23,30935,1,6
U02405,C201,2024-05,3.99,134,32910,0,9
U02406,C201,2024-06,5.87,137,27194,0,8
U02407,C201,2024-07,4.78,209,24815,0,6
U02408,C201,2024-08,4.45,135,33259,2,5
U02409,C201,2024-09,4.69,234,32146,2,7
U02410,C201,2024-10,4.0,183,30543,0,8
U02411,C201,2024-11,8.08,135,31856,1,9
U02412,C201,2024-12,4.84,109,34440,0,9
U02413,C202,2024-01,6.7,125,32555,2,10
U02414,C202,2024-02,5.83,167,32851,2,8
U02415,C202,2024-03,4.21,141,22656,1,6
U02416,C202,2024-04,7.3,39,35494,0,1
U02417,C202,2024-05,3.35,190,23935,0,7
U02418,C202,2024-06,7.18,91,34692,3,5
U02419,C202,2024-07,4.17,126,24650,1,6
U02420,C202,2024-08,5.97,160,36668,2,9
U02421,C202,2024-09,3.73,123,23169,1,8
U02422,C202,2024-10,2.57,84,25720,0,6
U02423,C202,2024-11,8.78,155,26466,1,4
U02424,C202,2024-12,8.45,117,26358,2,0
U02425,C203,2024-01,4.94,220,28995,2,3
U02426,C203,2024-02,7.58,146,33842,0,2
U02427,C203,2024-03,6.08,148,31401,0,7
U02428,C203,2024-04,6.96,143,27211,1,9
U02429,C203,2024-05,6.12,248,31872,0,3
U02430,C203,2024-06,4.21,161,36110,0,6
U02431,C203,2024-07,5.34,108,24620,0,0
U02432,C203,2024-08,5.61,97,30269,1,8
U02433,C203,2024-09,9.27,182,27481,1,5
U02434,C203,2024-10,7.81,223,34129,1,6
U02435,C203,2024-11,5.36,102,33557,2,11
U02436,C203,2024-12,6.47,186,21192,0,10
U02437,C204,2024-01,17.96,197,49628,2,4
U02438,C204,2024-02,17.45,250,43132,1,3
U02439,C204,2024-03,19.22,274,51604,1,10
U02440,C204,2024-04,18.75,14,48423,2,10
U02441,C204,2024-05,2.56,184,49521,0,13
U02442,C204,2024-06,16.91,212,47386,1,9
U02443,C204,2024-07,14.64,224,52258,2,3
U02444,C204,2024-08,16.22,247,49096,2,13
U02445,C204,2024-09,15.09,205,44665,0,9
U02446,C204,2024-10,14.65,278,43213,1,10
U02447,C204,2024-11,14.06,88,41870,1,13
U02448,C204,2024-12,17.55,86,53362,3,9
U02449,C205,2024-01,39.71,197,84428,3,4
U02450,C205,2024-02,39.55,373,77500,4,12
U02451,C205,2024-03,44.4,299,83718,5,17
U02452,C205,2024-04,33.5,286,80284,2,8
U02453,C205,2024-05,55.74,213,77656,4,13
U02454,C205,2024-06,61.62,468,87477,6,15
U02455,C205,2024-07,36.87,345,88083,4,10
U02456,C205,2024-08,79.56,213,90345,5,3
U02457,C205,2024-09,53.9,268,81755,6,11
U02458,C205,2024-10,27.75,179,87171,5,6
U02459,C205,2024-11,49.3,330,76885,1,12
U02460,C205,2024-12,49.2,384,74047,4,15
U02461,C206,2024-01,60.0,305,82869,6,11
U02462,C206,2024-02,38.15,304,89634,8,0
U02463,C206,2024-03,45.94,289,84266,5,9
U02464,C206,2024-04,60.46,0,80456,5,13
U02465,C206,2024-05,57.04,135,88036,3,19
U02466,C206,2024-06,31.91,239,78453,4,22
U02467,C206,2024-07,41.82,242,98977,4,18
U02468,C206,2024-08,63.94,159,82341,4,28
U02469,C206,2024-09,50.28,265,80754,8,18
U02470,C206,2024-10,75.96,186,88683,3,15
U02471,C206,2024-11,52.31,272,87728,5,18
U02472,C206,2024-12,80.31,291,88178,3,15
U02473,C207,2024-01,13.42,218,49423,1,12
U02474,C207,2024-02,7.93,118,57541,2,11
U02475,C207,2024-03,22.26,149,49414,3,12
U02476,C207,2024-04,8.82,270,39655,2,5
U02477,C207,2024-05,14.03,86,56559,1,6
U02478,C207,2024-06,22.42,159,54803,1,6
U02479,C207,2024-07,15.2,173,58177,2,1
U02480,C207,2024-08,13.29,211,48065,2,9
U02481,C207,2024-09,12.72,53,47311,0,5
U02482,C207,2024-10,7.88,31,47643,2,0
U02483,C207,2024-11,1.07,73,55485,4,2
U02484,C207,2024-12,0.1,124,47055,0,0
U02485,C208,2024-01,38.96,283,91563,4,9
U02486,C208,2024-02,78.77,282,81334,8,22
U02487,C208,2024-03,79.13,406,71890,4,9
U02488,C208,2024-04,90.33,302,85667,7,16
U02489,C208,2024-05,82.09,347,89567,6,16
U02490,C208,2024-06,51.95,117,87867,4,17
U02491,C208,2024-07,55.17,186,83295,3,8
U02492,C208,2024-08,48.0,219,81417,4,10
U02493,C208,2024-09,64.79,307,86541,8,11
U02494,C208,2024-10,79.44,265,96047,4,17
U02495,C208,2024-11,73.16,252,86529,6,11
U02496,C208,2024-12,67.72,308,88822,6,18
U02497,C209,2024-01,18.81,195,48879,1,14
U02498,C209,2024-02,18.77,118,50683,2,3
U02499,C209,2024-03,12.91,220,53334,2,2
U02500,C209,2024-04,10.05,172,54007,1,1
U02501,C209,2024-05,19.23,236,42718,1,10
U02502,C209,2024-06,16.14,294,54624,2,14
U02503,C209,2024-07,8.99,188,43871,2,14
U02504,C209,2024-08,10.4,263,48127,1,10
U02505,C209,2024-09,17.38,148,47358,1,6
U02506,C209,2024-10,7.42,124,53984,2,10
U02507,C209,2024-11,16.29,71,48555,3,10
U02508,C209,2024-12,19.16,157,52351,1,8
U02509,C210,2024-01,3.55,111,28438,3,4
U02510,C210,2024-02,6.16,163,25654,0,5
U02511,C210,2024-03,6.65,218,33693,2,4
U02512,C210,2024-04,6.88,118,28815,1,5
U02513,C210,2024-05,2.92,131,35711,0,8
U02514,C210,2024-06,6.33,179,31030,1,4
U02515,C210,2024-07,3.73,121,29928,3,6
U02516,C210,2024-08,6.11,172,30432,2,3
U02517,C210,2024-09,8.89,189,34305,0,8
U02518,C210,2024-10,8.26,228,31546,2,7
U02519,C210,2024-11,8.03,181,25422,0,2
U02520,C210,2024-12,6.55,182,27377,1,9
U02521,C211,2024-01,62.1,230,83941,2,13
U02522,C211,2024-02,54.4,322,85883,3,19
U02523,C211,2024-03,57.33,208,88532,4,14
U02524,C211,2024-04,51.06,350,86592,8,8
U02525,C211,2024-05,79.06,303,94872,0,16
U02526,C211,2024-06,32.35,428,88111,4,19
U02527,C211,2024-07,62.47,388,81481,3,10
U02528,C211,2024-08,65.58,233,84229,3,19
U02529,C211,2024-09,75.96,212,96221,0,22
U02530,C211,2024-10,41.66,407,87060,10,20
U02531,C211,2024-11,49.35,326,84750,4,17
U02532,C211,2024-12,68.14,373,79710,3,19
U02533,C212,2024-01,6.7,179,28182,3,11
U02534,C212,2024-02,8.81,173,24756,1,7
U02535,C212,2024-03,4.2,57,31834,1,4
U02536,C212,2024-04,5.49,120,25308,3,6
U02537,C212,2024-05,4.01,179,29721,2,7
U02538,C212,2024-06,3.46,162,29493,1,2
U02539,C212,2024-07,5.17,186,26993,2,5
U02540,C212,2024-08,5.04,152,31268,1,5
U02541,C212,2024-09,6.94,125,27119,2,6
U02542,C212,2024-10,7.5,109,24521,0,0
U02543,C212,2024-11,5.18,179,23729,1,7
U02544,C212,2024-12,5.98,157,35097,1,5
U02545,C213,2024-01,17.76,205,52439,3,19
U02546,C213,2024-02,20.86,263,44777,1,8
U02547,C213,2024-03,23.08,307,57162,2,20
U02548,C213,2024-04,18.82,241,54018,3,13
U02549,C213,2024-05,26.65,241,47227,1,11
U02550,C213,2024-06,17.03,155,49908,4,15
U02551,C213,2024-07,17.68,253,49204,3,14
U02552,C213,2024-08,21.13,167,58583,2,13
U02553,C213,2024-09,19.15,191,50718,2,13
U02554,C213,2024-10,14.8,277,49335,1,7
U02555,C213,2024-11,18.14,202,55864,1,16
U02556,C213,2024-12,15.99,278,45880,2,12
U02557,C214,2024-01,4.89,97,25377,1,9
U02558,C214,2024-02,4.19,179,30350,0,6
U02559,C214,2024-03,8.76,137,31992,1,7
U02560,C214,2024-04,4.26,114,27390,1,7
U02561,C214,2024-05,0.1,59,30326,0,8
U02562,C214,2024-06,6.13,62,33555,1,5
U02563,C214,2024-07,4.51,183,35202,1,8
U02564,C214,2024-08,11.13,156,25438,0,4
U02565,C214,2024-09,7.5,59,33411,3,7
U02566,C214,2024-10,3.62,156,29859,0,1
U02567,C214,2024-11,6.09,118,27049,0,7
U02568,C214,2024-12,8.73,141,32739,3,10
U02569,C215,2024-01,11.97,277,52083,2,3
U02570,C215,2024-02,12.92,131,49581,3,12
U02571,C215,2024-03,11.08,155,44576,2,14
U02572,C215,2024-04,16.8,136,48063,0,13
U02573,C215,2024-05,13.43,120,46552,3,4
U02574,C215,2024-06,13.83,263,45140,1,13
U02575,C215,2024-07,6.65,111,54001,3,5
U02576,C215,2024-08,15.17,256,49807,3,21
U02577,C215,2024-09,16.26,122,54440,2,9
U02578,C215,2024-10,10.49,56,42601,2,8
U02579,C215,2024-11,11.01,216,51436,2,10
U02580,C215,2024-12,14.63,183,45526,1,8
U02581,C216,2024-01,41.59,363,84706,8,15
U02582,C216,2024-02,56.67,272,76663,3,24
U02583,C216,2024-03,58.88,289,87722,2,18
U02584,C216,2024-04,52.17,270,86374,2,18
U02585,C216,2024-05,52.97,294,82195,6,7
U02586,C216,2024-06,54.83,413,78388,8,9
U02587,C216,2024-07,47.09,346,90793,5,9
U02588,C216,2024-08,30.01,186,84363,6,13
U02589,C216,2024-09,38.73,204,76948,2,16
U02590,C216,2024-10,63.23,231,85176,5,18
U02591,C216,2024-11,38.02,298,77620,4,9
U02592,C216,2024-12,70.91,283,85024,4,10
U02593,C217,2024-01,13.89,96,49422,1,9
U02594,C217,2024-02,14.2,185,51160,4,6
U02595,C217,2024-03,18.12,162,54357,3,9
U02596,C217,2024-04,15.36,230,53352,4,12
U02597,C217,2024-05,22.08,249,46058,1,18
U02598,C217,2024-06,12.08,278,52778,2,13
U02599,C217,2024-07,14.83,262,57624,0,9
U02600,C217,2024-08,20.76,218,52238,1,8
U02601,C217,2024-09,20.29,144,56171,3,13
U02602,C217,2024-10,19.62,175,45625,0,11
U02603,C217,2024-11,15.8,318,46382,2,11
U02604,C217,2024-12,13.13,166,45042,2,12
